"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 06 15:52:21 MSK 2021","Thu May 06 15:52:21 MSK 2021","37","","","","","","Существующие элементы : Справочник.Пользователи.Форма.ФормаГруппы - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:22 MSK 2021","Thu May 06 15:52:22 MSK 2021","62","","","","","","Существующие элементы : Справочник.РегламентированныеОтчеты.Форма.ФормаГруппы - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:21 MSK 2021","Thu May 06 15:52:21 MSK 2021","93","","","","","","Новые элементы : Справочник.Пользователи.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:33 MSK 2021","Thu May 06 15:52:33 MSK 2021","76","","","","","","Документ.НазначениеГлобальныхЛимитов.Форма.ФормаВыбораУправляемая - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:24 MSK 2021","Thu May 06 15:52:24 MSK 2021","29","","","","","","Новые через копирование элементы : Справочник.СтатьиДвиженияДенежныхСредств.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:23 MSK 2021","Thu May 06 15:52:23 MSK 2021","15","","","","","","Справочник.РолиКонтактныхЛиц.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:29 MSK 2021","Thu May 06 15:52:29 MSK 2021","4","","","","","","Перенос документа на текущий день : Документ.CRSРепорт.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:41 MSK 2021","Thu May 06 15:52:41 MSK 2021","78","","","","","","Перенос документа на текущий день : Документ.РегулировкаЛиквидности.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:16 MSK 2021","Thu May 06 15:52:16 MSK 2021","49","","","","","","Существующие элементы : Справочник.КлассификаторСтранМира.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:29 MSK 2021","Thu May 06 15:52:29 MSK 2021","23","","","","","","Существующие элементы : Справочник.ПриоритетыКлиентскихСчетов.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:22 MSK 2021","Thu May 06 15:52:22 MSK 2021","22","","","","","","Справочник.Пользователи.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:12 MSK 2021","Thu May 06 15:52:12 MSK 2021","114","","","","","","Справочник.ВидыОтправляемыхДокументов.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"skipped","Thu May 06 15:52:28 MSK 2021","Thu May 06 15:52:28 MSK 2021","4","","","","","","Новые через копирование элементы : объект находится в исключениях : Справочник.ДоговорыОбслуживанияPI.Форма.ФормаЭлемента - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"skipped","Thu May 06 15:52:42 MSK 2021","Thu May 06 15:52:42 MSK 2021","3","","","","","","Перенос документа на текущий день : объект находится в исключениях : Документ.СправкаПоНДФЛВНалоговыйОрганС2015.Форма.ФормаДокумента - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:32 MSK 2021","Thu May 06 15:52:32 MSK 2021","4","","","","","","Перенос документа на текущий день : Документ.ЗакрытиеПериода.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"skipped","Thu May 06 15:52:36 MSK 2021","Thu May 06 15:52:36 MSK 2021","3","","","","","","объект находится в исключениях : Документ.ОперацииСВекселямиАрхив.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:21 MSK 2021","Thu May 06 15:52:21 MSK 2021","12","","","","","","Справочник.ПереченьЗагружаемыхЦенныхБумаг.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:09 MSK 2021","Thu May 06 15:52:10 MSK 2021","88","","","","","","Существующие элементы : Справочник.БанковскиеРеквизиты.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:31 MSK 2021","Thu May 06 15:52:31 MSK 2021","7","","","","","","Существующие документы : Документ.ЗаймДС.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:35 MSK 2021","Thu May 06 15:52:35 MSK 2021","288","","","","","","Перенос документа на текущий день : Документ.ОперацииДС.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:44 MSK 2021","Thu May 06 15:52:44 MSK 2021","50","","","","","","Новые документы : Документ.ЭлектронноеПисьмо.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:32 MSK 2021","Thu May 06 15:52:32 MSK 2021","21","","","","","","Документ.КорректировкаЗаписейРегистров.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:29 MSK 2021","Thu May 06 15:52:29 MSK 2021","8","","","","","","Перенос документа на текущий день : Документ.БиржеваяСделка.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:11 MSK 2021","Thu May 06 15:52:11 MSK 2021","54","","","","","","Новые элементы : Справочник.Валюты.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:32 MSK 2021","Thu May 06 15:52:32 MSK 2021","25","","","","","","Документ.Конвертация.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:16 MSK 2021","Thu May 06 15:52:16 MSK 2021","17","","","","","","Новые элементы : Справочник.КлассификаторВидовЭкономическойДеятельности.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:26 MSK 2021","Thu May 06 15:52:26 MSK 2021","48","","","","","","Существующие элементы : Справочник.ФизическиеЛица.Форма.ФормаГруппы - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"broken","Thu May 06 15:52:37 MSK 2021","Thu May 06 15:52:37 MSK 2021","86","","","","","","Новые документы : Документ.ОплатаЦБ.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:24 MSK 2021","Thu May 06 15:52:24 MSK 2021","57","","","","","","Новые через копирование элементы : Справочник.СоставОбъединенногоСчета.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
